,device,epoch,average_training_loss,average_validation_loss,training_acc,validaton_acc,training_time,validation_time
0,cuda:0,0,3.3474435806274414,1.411310076713562,0.2826153846153846,0.5034013605442177,2.8060245513916016,3.2323451042175293
1,cuda:0,1,3.3294990062713623,0.9662669897079468,0.6487692307692308,0.7638483965014576,2.7280194759368896,3.141319751739502
2,cuda:0,2,17.302988052368164,1.2131956815719604,0.7781538461538462,0.6520894071914479,2.9206693172454834,3.3244471549987793
3,cuda:0,3,2.0630898475646973,0.9838827848434448,0.7955384615384615,0.8610301263362488,2.7845590114593506,3.189798355102539
4,cuda:0,4,1.4994028806686401,0.014799276366829872,0.8755384615384616,0.9203109815354713,3.1615803241729736,3.548896551132202
5,cuda:0,5,2.2826130390167236,0.0774674341082573,0.9016923076923077,0.9193391642371234,2.946258306503296,3.3331661224365234
6,cuda:0,6,1.6233839988708496,0.01391967199742794,0.9006153846153846,0.9378036929057336,2.7696118354797363,3.182616710662842
7,cuda:0,7,1.0882478952407837,0.02144893817603588,0.9236923076923077,0.9582118561710398,2.810258388519287,3.197301149368286
8,cuda:0,8,2.714524269104004,0.007399751339107752,0.9364615384615385,0.9504373177842566,2.7745182514190674,3.159654378890991
9,cuda:0,9,0.2628319263458252,0.17357686161994934,0.9333846153846154,0.9436345966958212,2.750595808029175,3.1522507667541504
10,cuda:0,10,0.9478741884231567,0.0005060566472820938,0.9461538461538462,0.9329446064139941,3.011836051940918,3.420640707015991
11,cuda:0,11,0.15826261043548584,0.24545197188854218,0.9464615384615385,0.9543245869776481,2.7639787197113037,3.155411958694458
12,cuda:0,12,0.6445072889328003,0.23924985527992249,0.9566153846153846,0.9737609329446064,2.957911968231201,3.35976505279541
13,cuda:0,13,1.616576910018921,0.011305568739771843,0.9573846153846154,0.9630709426627794,2.903656482696533,3.290113687515259
14,cuda:0,14,0.018442561849951744,0.0031680166721343994,0.952923076923077,0.955296404275996,2.779111385345459,3.1573376655578613
15,cuda:0,15,1.8419302701950073,0.16190923750400543,0.9650769230769232,0.8979591836734694,2.7817604541778564,3.1670949459075928
16,cuda:0,16,2.109896183013916,0.7860370874404907,0.9112307692307693,0.9572400388726919,2.8460257053375244,3.227630138397217
17,cuda:0,17,0.1256076842546463,0.07824801653623581,0.9444615384615385,0.9582118561710398,2.957364559173584,3.333449125289917
18,cuda:0,18,0.7881991863250732,0.007294518407434225,0.9606153846153846,0.9679300291545189,2.98425030708313,3.373711347579956
19,cuda:0,19,0.0004072716401424259,0.0024938867427408695,0.9593846153846154,0.9494655004859086,2.7456090450286865,3.1518588066101074
20,cuda:0,20,0.8607803583145142,0.03262697532773018,0.9652307692307692,0.9611273080660835,2.880732297897339,3.2695729732513428
21,cuda:0,21,0.012765144929289818,0.0351717546582222,0.9621538461538461,0.9718172983479105,2.7247562408447266,3.1090641021728516
22,cuda:0,22,0.03463114798069,0.008093206211924553,0.9695384615384616,0.9650145772594751,2.7525618076324463,3.149519443511963
23,cuda:0,23,0.07639078795909882,0.0007882054196670651,0.9746153846153847,0.9698736637512148,2.7694711685180664,3.1559994220733643
24,cuda:0,24,0.7603669762611389,0.0029921208042651415,0.9753846153846154,0.9737609329446064,2.9852161407470703,3.390857458114624
25,cuda:0,25,2.4997122287750244,0.00017157891124952585,0.9732307692307692,0.9727891156462585,2.80507755279541,3.1846392154693604
26,cuda:0,26,0.2397262156009674,0.00044152309419587255,0.9693846153846154,0.9689018464528668,3.011007308959961,3.4227521419525146
27,cuda:0,27,0.24441827833652496,1.2407519817352295,0.9736923076923077,0.9718172983479105,2.8176333904266357,3.224421501159668
28,cuda:0,28,1.6577115058898926,4.4391163100954145e-05,0.9730769230769231,0.9601554907677357,2.7584359645843506,3.171173334121704
29,cuda:0,29,0.005910435691475868,0.00019197289657313377,0.9684615384615385,0.9689018464528668,2.8416101932525635,3.233154058456421
30,cuda:0,30,3.006819248199463,0.003946356475353241,0.9801538461538462,0.9630709426627794,2.8129045963287354,3.1983299255371094
31,cuda:0,31,2.3168652057647705,0.06697311997413635,0.9666153846153847,0.9611273080660835,2.7381958961486816,3.1676077842712402
