,device,epoch,average_training_loss,average_validation_loss,training_acc,validaton_acc,training_time,validation_time
0,cuda:0,0,2.4884822368621826,182574.09375,0.15384615384615385,0.12135922330097086,0.7878391742706299,1.0138700008392334
1,cuda:0,1,2.2187886238098145,2.4204094409942627,0.19692307692307692,0.2087378640776699,0.7128784656524658,0.9106197357177734
2,cuda:0,2,2.236414909362793,1.8776168823242188,0.2276923076923077,0.24271844660194172,0.7589130401611328,0.9585740566253662
3,cuda:0,3,1.8698551654815674,1.9702197313308716,0.2923076923076923,0.25728155339805825,0.7361197471618652,0.9254977703094482
4,cuda:0,4,1.5643892288208008,2.079216241836548,0.36230769230769233,0.34466019417475724,0.6845877170562744,0.8814578056335449
5,cuda:0,5,1.2994921207427979,1.7202565670013428,0.42,0.37864077669902907,0.7515501976013184,0.9405138492584229
6,cuda:0,6,2.0741682052612305,1.3803619146347046,0.5169230769230769,0.5242718446601942,0.7459149360656738,0.9389173984527588
7,cuda:0,7,1.1399811506271362,0.782457172870636,0.5984615384615385,0.6844660194174756,0.7514913082122803,0.9407947063446045
8,cuda:0,8,0.7992240786552429,1.7949984073638916,0.6523076923076923,0.4320388349514563,0.7147493362426758,0.8958103656768799
9,cuda:0,9,0.7055158615112305,0.8988346457481384,0.6523076923076923,0.645631067961165,0.6868064403533936,0.8703603744506836
10,cuda:0,10,0.9107601046562195,1.4139587879180908,0.7169230769230769,0.5922330097087378,0.7301013469696045,0.9335038661956787
11,cuda:0,11,2.2240774631500244,15.339972496032715,0.7069230769230769,0.674757281553398,0.7267122268676758,0.9173867702484131
12,cuda:0,12,1.593050241470337,1.45400071144104,0.3869230769230769,0.3689320388349514,0.7230122089385986,0.9124188423156738
13,cuda:0,13,2.275160074234009,2.143275499343872,0.2846153846153846,0.2766990291262136,0.7186088562011719,0.9081544876098633
14,cuda:0,14,1.8066688776016235,1.3848562240600586,0.38384615384615384,0.4077669902912621,0.6881587505340576,0.8781752586364746
