,device,epoch,training_epoch_loss,training_epoch_acc,training_epoch_time
0,cuda:0,0,32.57701873779297,0.13692307692307693,3.715020179748535
1,cuda:0,0,820192448.0,0.11214953271028036,4.777633428573608
2,cuda:0,1,7.733145236968994,0.38153846153846155,2.6756606101989746
3,cuda:0,1,70629.375,0.09345794392523364,3.0396926403045654
4,cuda:0,2,35.10163116455078,0.37384615384615383,2.682892322540283
5,cuda:0,2,49182.78515625,0.09345794392523364,3.061103105545044
6,cuda:0,3,19.655315399169922,0.3953846153846154,2.683922052383423
7,cuda:0,3,620.5050048828125,0.102803738317757,3.0699920654296875
8,cuda:0,4,4.405520439147949,0.39384615384615385,2.6801252365112305
9,cuda:0,4,38.42583084106445,0.18691588785046728,3.1146626472473145
10,cuda:0,5,13.80456829071045,0.3984615384615385,2.681877851486206
11,cuda:0,5,32.799007415771484,0.2616822429906542,3.1030919551849365
12,cuda:0,6,0.9573169946670532,0.5,2.6713809967041016
13,cuda:0,6,1.2437485456466675,0.49532710280373826,3.1116132736206055
14,cuda:0,7,0.9602279663085938,0.6,2.6711812019348145
15,cuda:0,7,1.1282894611358643,0.6355140186915887,3.1074821949005127
16,cuda:0,8,2.091628313064575,0.6630769230769231,2.7025489807128906
17,cuda:0,8,0.4886845648288727,0.6728971962616822,3.1417229175567627
18,cuda:0,9,0.6170321702957153,0.72,2.680645704269409
19,cuda:0,9,0.5442911982536316,0.7663551401869159,3.1118268966674805
20,cuda:0,10,0.8103120923042297,0.7846153846153846,2.691261053085327
21,cuda:0,10,0.542656421661377,0.7476635514018691,3.0603296756744385
22,cuda:0,11,2.1282095909118652,0.78,2.6772711277008057
23,cuda:0,11,0.6860679984092712,0.794392523364486,3.109927177429199
24,cuda:0,12,0.20212998986244202,0.8092307692307692,2.7311532497406006
25,cuda:0,12,0.3996668756008148,0.8130841121495327,3.1695098876953125
26,cuda:0,13,2.0390982627868652,0.8261538461538461,2.7142224311828613
27,cuda:0,13,0.2713965177536011,0.822429906542056,3.139646291732788
28,cuda:0,14,0.382687509059906,0.8461538461538461,2.6943273544311523
29,cuda:0,14,0.18497252464294434,0.8130841121495327,3.0645480155944824
30,cuda:0,15,3.9326529502868652,0.8646153846153846,2.7146317958831787
31,cuda:0,15,0.6705842614173889,0.8598130841121495,3.148162364959717
32,cuda:0,16,1.5181100368499756,0.8492307692307692,2.708742618560791
33,cuda:0,16,0.4666433036327362,0.8598130841121495,3.072944402694702
34,cuda:0,17,0.9734673500061035,0.8430769230769231,2.6892306804656982
35,cuda:0,17,0.32951363921165466,0.8317757009345794,3.05766224861145
36,cuda:0,18,0.5447607636451721,0.86,2.691241979598999
37,cuda:0,18,0.1957399994134903,0.8691588785046729,3.1249308586120605
38,cuda:0,19,0.5705047845840454,0.9030769230769231,2.698397159576416
39,cuda:0,19,0.1818195879459381,0.8598130841121495,3.082399368286133
40,cuda:0,20,0.518277645111084,0.9153846153846154,2.7108583450317383
41,cuda:0,20,0.7006440758705139,0.8878504672897196,3.1372461318969727
42,cuda:0,21,1.4523632526397705,0.9292307692307692,2.718125343322754
43,cuda:0,21,0.6031259894371033,0.8317757009345794,3.0905730724334717
44,cuda:0,22,0.12918592989444733,0.9138461538461539,2.689518451690674
45,cuda:0,22,0.270319402217865,0.8691588785046729,3.0699679851531982
46,cuda:0,23,1.2737836837768555,0.94,2.717681646347046
47,cuda:0,23,0.6030490398406982,0.9065420560747662,3.1587398052215576
48,cuda:0,24,0.7381671667098999,0.8815384615384615,2.6744422912597656
49,cuda:0,24,0.8241446018218994,0.8317757009345794,3.0447869300842285
50,cuda:0,25,1.038773775100708,0.9184615384615384,2.7041172981262207
51,cuda:0,25,0.49602010846138,0.8971962616822429,3.071915864944458
52,cuda:0,26,0.7186176776885986,0.9384615384615385,2.6984987258911133
53,cuda:0,26,1.0172090530395508,0.8785046728971962,3.0727062225341797
54,cuda:0,27,0.9692346453666687,0.9153846153846154,2.6848952770233154
55,cuda:0,27,0.5378097295761108,0.8878504672897196,3.0587563514709473
56,cuda:0,28,0.04688650742173195,0.9353846153846154,2.6667122840881348
57,cuda:0,28,0.24009999632835388,0.8785046728971962,3.033086061477661
58,cuda:0,29,0.2410358488559723,0.9492307692307692,2.7012038230895996
59,cuda:0,29,0.928792417049408,0.8598130841121495,3.0681092739105225
60,cuda:0,30,0.5087059736251831,0.96,2.670940399169922
61,cuda:0,30,0.21538065373897552,0.8971962616822429,3.0489091873168945
62,cuda:0,31,0.7293481230735779,0.9692307692307692,2.672743082046509
63,cuda:0,31,0.43161556124687195,0.9158878504672896,3.1041181087493896
64,cuda:0,32,0.4559759199619293,0.9569230769230769,2.676424980163574
65,cuda:0,32,0.015605125576257706,0.9532710280373831,3.103515863418579
66,cuda:0,33,0.1192665547132492,0.9615384615384616,2.684579849243164
67,cuda:0,33,0.6042616367340088,0.9158878504672896,3.0535550117492676
68,cuda:0,34,0.031957581639289856,0.9615384615384616,2.680049419403076
69,cuda:0,34,0.2041657567024231,0.8691588785046729,3.0508627891540527
70,cuda:0,35,0.8388491868972778,0.9676923076923077,2.7262825965881348
71,cuda:0,35,0.05853789672255516,0.9158878504672896,3.097306489944458
72,cuda:0,36,0.00735130300745368,0.9676923076923077,2.679504156112671
73,cuda:0,36,1.0015947818756104,0.8878504672897196,3.060476541519165
74,cuda:0,37,0.0007560238009318709,0.9815384615384616,2.711540937423706
75,cuda:0,37,0.3579711318016052,0.8971962616822429,3.0900354385375977
76,cuda:0,38,0.07132197916507721,0.9892307692307692,2.6911118030548096
77,cuda:0,38,0.055060338228940964,0.925233644859813,3.0592846870422363
78,cuda:0,39,0.04658578336238861,0.9969230769230769,2.683438539505005
79,cuda:0,39,0.017458336427807808,0.8878504672897196,3.048154354095459
80,cuda:0,40,0.5034651756286621,0.9907692307692307,2.6924455165863037
81,cuda:0,40,0.08432073891162872,0.8971962616822429,3.0720276832580566
82,cuda:0,41,0.25836825370788574,0.9753846153846154,2.692857027053833
83,cuda:0,41,0.744926393032074,0.8411214953271028,3.0625813007354736
84,cuda:0,42,0.042966328561306,0.9692307692307692,2.7414417266845703
85,cuda:0,42,0.14615924656391144,0.9158878504672896,3.120173692703247
86,cuda:0,43,0.2996979057788849,0.9892307692307692,2.7173211574554443
87,cuda:0,43,0.0009414144442416728,0.9158878504672896,3.08259654045105
88,cuda:0,44,0.2934752106666565,0.9861538461538462,2.7061355113983154
89,cuda:0,44,0.03420991078019142,0.9439252336448597,3.0717527866363525
90,cuda:0,45,0.25185254216194153,0.9876923076923076,2.7032346725463867
91,cuda:0,45,0.006077286321669817,0.925233644859813,3.067789316177368
92,cuda:0,46,0.13694900274276733,0.9830769230769231,2.6756386756896973
93,cuda:0,46,0.12895451486110687,0.925233644859813,3.047703504562378
94,cuda:0,47,0.33946940302848816,0.9861538461538462,2.681429147720337
95,cuda:0,47,0.0068059866316616535,0.9439252336448597,3.059248447418213
96,cuda:0,48,0.20351338386535645,0.9815384615384616,2.6634743213653564
97,cuda:0,48,0.11210674792528152,0.9158878504672896,3.0303502082824707
98,cuda:0,49,0.3909085690975189,0.9815384615384616,2.651437759399414
99,cuda:0,49,0.02371780201792717,0.9532710280373831,3.0254249572753906
100,cuda:0,50,0.05850288271903992,0.9692307692307692,2.6867032051086426
101,cuda:0,50,0.0006069735391065478,0.925233644859813,3.0663633346557617
102,cuda:0,51,0.08712387830018997,0.9907692307692307,2.6729319095611572
103,cuda:0,51,0.4495924711227417,0.8971962616822429,3.049889087677002
104,cuda:0,52,0.05012238770723343,0.9923076923076923,2.683974504470825
105,cuda:0,52,0.14589287340641022,0.8971962616822429,3.062886953353882
106,cuda:0,53,0.7408437728881836,0.9969230769230769,2.7020134925842285
107,cuda:0,53,0.0272666048258543,0.9158878504672896,3.0787556171417236
108,cuda:0,54,0.058269333094358444,0.9907692307692307,2.6951839923858643
109,cuda:0,54,0.14393962919712067,0.8785046728971962,3.064453363418579
110,cuda:0,55,0.0011271495604887605,0.9953846153846154,2.6639156341552734
111,cuda:0,55,0.3246830701828003,0.9158878504672896,3.0365586280822754
112,cuda:0,56,0.07939476519823074,0.9953846153846154,2.6563315391540527
113,cuda:0,56,0.326147198677063,0.8971962616822429,3.0243685245513916
114,cuda:0,57,0.004616146441549063,0.9953846153846154,2.6830196380615234
115,cuda:0,57,0.0006170734413899481,0.925233644859813,3.0602803230285645
116,cuda:0,58,1.16721510887146,0.9907692307692307,2.695432424545288
117,cuda:0,58,0.06771627068519592,0.925233644859813,3.066105365753174
118,cuda:0,59,0.1269107311964035,0.9707692307692307,2.68621826171875
119,cuda:0,59,0.15159235894680023,0.8971962616822429,3.053340435028076
120,cuda:0,60,0.1313219964504242,0.9846153846153847,2.6703152656555176
121,cuda:0,60,0.29391947388648987,0.9345794392523363,3.0469629764556885
122,cuda:0,61,0.004676053766161203,0.9846153846153847,2.6728785037994385
123,cuda:0,61,0.1972913146018982,0.9345794392523363,3.0454962253570557
124,cuda:0,62,0.0973648801445961,0.9707692307692307,2.7009711265563965
125,cuda:0,62,0.21597585082054138,0.8878504672897196,3.0741019248962402
126,cuda:0,63,1.892981890705414e-05,0.9892307692307692,2.6787943840026855
127,cuda:0,63,0.21849742531776428,0.9158878504672896,3.047640323638916
128,cuda:0,64,0.05353312939405441,0.9938461538461538,2.6655080318450928
129,cuda:0,64,0.20948003232479095,0.925233644859813,3.035623073577881
130,cuda:0,65,0.014677506871521473,0.9876923076923076,2.6743690967559814
131,cuda:0,65,0.0829518586397171,0.9158878504672896,3.0432324409484863
132,cuda:0,66,0.025988932698965073,0.9969230769230769,2.667436122894287
133,cuda:0,66,0.41383278369903564,0.9345794392523363,3.0382890701293945
134,cuda:0,67,1.1939990520477295,0.9953846153846154,2.6884026527404785
135,cuda:0,67,0.0002584730973467231,0.9345794392523363,3.057234525680542
136,cuda:0,68,0.007701510097831488,0.9892307692307692,2.653050184249878
137,cuda:0,68,0.2936725318431854,0.9626168224299064,3.076737403869629
138,cuda:0,69,0.023040786385536194,0.9953846153846154,2.682631015777588
139,cuda:0,69,0.30844739079475403,0.9532710280373831,3.0524635314941406
140,cuda:0,70,0.008809180930256844,1.0,2.678647041320801
141,cuda:0,70,0.00379283563233912,0.9345794392523363,3.052220582962036
142,cuda:0,71,0.13625094294548035,0.9923076923076923,2.686206102371216
143,cuda:0,71,0.19524239003658295,0.9345794392523363,3.0602288246154785
144,cuda:0,72,1.7463342373957857e-05,0.9953846153846154,2.6815309524536133
145,cuda:0,72,0.4434322118759155,0.9439252336448597,3.056917190551758
146,cuda:0,73,0.005074818152934313,0.9938461538461538,2.6953887939453125
147,cuda:0,73,0.06735163182020187,0.9158878504672896,3.0715115070343018
148,cuda:0,74,0.023320619016885757,0.9923076923076923,2.6774702072143555
149,cuda:0,74,0.3367006480693817,0.9345794392523363,3.0487871170043945
150,cuda:0,75,1.6556422710418701,0.9969230769230769,2.6850945949554443
151,cuda:0,75,0.44254979491233826,0.925233644859813,3.052074670791626
152,cuda:0,76,0.020487383008003235,0.9692307692307692,2.6565914154052734
153,cuda:0,76,0.7728246450424194,0.925233644859813,3.0343239307403564
154,cuda:0,77,0.13883677124977112,0.9846153846153847,2.681619167327881
155,cuda:0,77,0.0005530735943466425,0.9345794392523363,3.0529110431671143
156,cuda:0,78,0.018325278535485268,0.9907692307692307,2.6546363830566406
157,cuda:0,78,0.13967300951480865,0.925233644859813,3.0282154083251953
158,cuda:0,79,0.2042982578277588,0.9938461538461538,2.6723520755767822
159,cuda:0,79,0.0016894590808078647,0.9345794392523363,3.045682668685913
160,cuda:0,80,0.0012326224241405725,0.9953846153846154,2.690669059753418
161,cuda:0,80,0.003037774469703436,0.9158878504672896,3.0623576641082764
162,cuda:0,81,0.9179379343986511,0.9938461538461538,2.6918516159057617
163,cuda:0,81,0.05114812031388283,0.925233644859813,3.0602128505706787
164,cuda:0,82,0.019541755318641663,0.9830769230769231,2.6877923011779785
165,cuda:0,82,0.01113964058458805,0.9345794392523363,3.0613934993743896
166,cuda:0,83,1.0826998949050903,0.9907692307692307,2.7012228965759277
167,cuda:0,83,0.15615461766719818,0.9345794392523363,3.0774354934692383
168,cuda:0,84,0.00031085562659427524,0.9892307692307692,2.6992948055267334
169,cuda:0,84,0.36210232973098755,0.9439252336448597,3.077401638031006
170,cuda:0,85,0.0012428227346390486,0.9969230769230769,2.701730966567993
171,cuda:0,85,0.009839821606874466,0.9439252336448597,3.083181381225586
172,cuda:0,86,0.13945730030536652,0.9969230769230769,2.670714855194092
173,cuda:0,86,0.25481685996055603,0.9439252336448597,3.037588596343994
174,cuda:0,87,0.01595577783882618,0.9923076923076923,2.663578748703003
175,cuda:0,87,0.0005136544350534678,0.9345794392523363,3.026412010192871
176,cuda:0,88,0.04233480244874954,1.0,2.6713616847991943
177,cuda:0,88,0.005336016416549683,0.9345794392523363,3.05314040184021
178,cuda:0,89,0.03639218583703041,1.0,2.6924901008605957
179,cuda:0,89,3.789057154790498e-05,0.925233644859813,3.0673811435699463
180,cuda:0,90,0.0005265696672722697,0.9984615384615385,2.680055856704712
181,cuda:0,90,0.16787563264369965,0.9439252336448597,3.0494790077209473
182,cuda:0,91,0.10943591594696045,0.9953846153846154,2.702521800994873
183,cuda:0,91,0.05247725546360016,0.9532710280373831,3.081869602203369
184,cuda:0,92,0.010264938697218895,0.9953846153846154,2.7265708446502686
185,cuda:0,92,7.835925498511642e-05,0.9345794392523363,3.100048303604126
186,cuda:0,93,1.0412461757659912,0.9953846153846154,2.693960428237915
187,cuda:0,93,0.3215526342391968,0.9345794392523363,3.0678365230560303
188,cuda:0,94,0.0005321261705830693,0.9892307692307692,2.7053990364074707
189,cuda:0,94,0.6513427495956421,0.9532710280373831,3.082716941833496
190,cuda:0,95,0.35023534297943115,0.9953846153846154,2.7091903686523438
191,cuda:0,95,0.13698039948940277,0.9439252336448597,3.0782623291015625
192,cuda:0,96,0.0025676966179162264,0.9969230769230769,2.693664789199829
193,cuda:0,96,0.21501508355140686,0.9345794392523363,3.0694870948791504
194,cuda:0,97,0.0179276280105114,0.9984615384615385,2.6868393421173096
195,cuda:0,97,0.23490962386131287,0.9439252336448597,3.0566020011901855
196,cuda:0,98,0.004496235866099596,0.9984615384615385,2.686537742614746
197,cuda:0,98,0.2204233705997467,0.9626168224299064,3.059814929962158
198,cuda:0,99,0.022368162870407104,1.0,2.678117513656616
199,cuda:0,99,0.005450573284178972,0.9439252336448597,3.0433075428009033
