,device,epoch,training_epoch_loss,training_epoch_acc,training_epoch_time
0,cuda:0,0,0.10262078046798706,0.9141,26.79904556274414
1,cuda:0,0,0.08881358057260513,0.9753535353535353,28.8554584980011
2,cuda:0,1,0.2517048418521881,0.9716833333333333,27.917752504348755
3,cuda:0,1,0.11675769835710526,0.9697979797979798,30.289597034454346
4,cuda:0,2,0.20714645087718964,0.9794833333333334,27.32826328277588
5,cuda:0,2,0.00027750752633437514,0.9882828282828283,29.505289316177368
6,cuda:0,3,0.09411738812923431,0.9843166666666667,25.84397792816162
7,cuda:0,3,0.00014119835395831615,0.9890909090909091,27.852834463119507
8,cuda:0,4,0.06265584379434586,0.9871500000000001,27.21054720878601
9,cuda:0,4,0.00143671955447644,0.9822222222222222,29.282841682434082
10,cuda:0,5,0.03007308952510357,0.9889833333333333,26.447041273117065
11,cuda:0,5,0.0026498448569327593,0.9875757575757576,28.492700576782227
12,cuda:0,6,0.004049365408718586,0.9904666666666667,27.001902103424072
13,cuda:0,6,0.00010608058073557913,0.991010101010101,29.319758653640747
14,cuda:0,7,0.05005002021789551,0.9912166666666667,26.13399338722229
15,cuda:0,7,7.566934073111042e-05,0.9893939393939394,28.16777229309082
16,cuda:0,8,0.10899399220943451,0.9927,27.00141668319702
17,cuda:0,8,0.16528457403182983,0.9890909090909091,29.07788109779358
18,cuda:0,9,0.0015410593478009105,0.9932000000000001,26.92392635345459
19,cuda:0,9,3.823119550361298e-05,0.9917171717171717,29.025309562683105
20,cuda:0,10,0.02166617102921009,0.9934333333333334,27.17983627319336
21,cuda:0,10,0.00017931638285517693,0.9926262626262626,29.241844177246094
22,cuda:0,11,0.00047208083560690284,0.9941500000000001,26.768510103225708
23,cuda:0,11,9.635947208153084e-06,0.9924242424242424,28.811187267303467
24,cuda:0,12,0.0003254754119552672,0.9952333333333334,26.25358009338379
25,cuda:0,12,0.0009714390616863966,0.9928282828282828,28.297132968902588
26,cuda:0,13,0.006323563866317272,0.9955833333333334,28.225677728652954
27,cuda:0,13,0.10733435302972794,0.9916161616161616,30.293701171875
28,cuda:0,14,0.00018656360043678433,0.9957666666666667,26.59211540222168
29,cuda:0,14,0.04960767552256584,0.9915151515151515,28.650988340377808
30,cuda:0,15,0.010142546147108078,0.99585,26.80150008201599
31,cuda:0,15,3.304470737930387e-05,0.98989898989899,28.901862144470215
32,cuda:0,16,0.00024508300703018904,0.9967666666666667,26.123090744018555
33,cuda:0,16,3.4371787478448823e-06,0.9937373737373737,28.15841007232666
34,cuda:0,17,0.00012771836190950125,0.9971833333333334,26.371893405914307
35,cuda:0,17,5.662330295308493e-06,0.9919191919191919,28.57822608947754
36,cuda:0,18,0.00014674215344712138,0.9970333333333333,27.63615107536316
37,cuda:0,18,1.8874635543397744e-06,0.9922222222222222,29.912617921829224
38,cuda:0,19,0.002968825399875641,0.9973333333333334,28.23545479774475
39,cuda:0,19,2.980230249249871e-07,0.9935353535353535,30.31265902519226
40,cuda:0,20,0.0029465537518262863,0.9977,26.45147943496704
41,cuda:0,20,0.00011171482765348628,0.9914141414141414,28.55362367630005
42,cuda:0,21,0.012366053648293018,0.9982000000000001,28.121585369110107
43,cuda:0,21,0.005026597995311022,0.9921212121212121,30.33260226249695
44,cuda:0,22,3.870492037094664e-06,0.9978,28.36500906944275
45,cuda:0,22,9.934106870446158e-09,0.9928282828282828,30.411357402801514
46,cuda:0,23,2.8177664717077278e-05,0.9974333333333334,26.623478412628174
47,cuda:0,23,9.536711331747938e-07,0.991010101010101,28.990192651748657
48,cuda:0,24,0.004067660309374332,0.9979666666666667,27.53744673728943
49,cuda:0,24,0.0031945931259542704,0.9921212121212121,29.760748147964478
50,cuda:0,25,0.015554607845842838,0.9984333333333334,26.806006908416748
51,cuda:0,25,3.1391525681101484e-06,0.9907070707070708,28.832902193069458
52,cuda:0,26,0.01753920689225197,0.9981000000000001,25.987089157104492
53,cuda:0,26,0.008689344860613346,0.9926262626262626,28.064913749694824
54,cuda:0,27,6.302796009549638e-06,0.9981500000000001,27.657934188842773
55,cuda:0,27,1.5894566729457438e-07,0.993030303030303,29.767390966415405
56,cuda:0,28,0.00016596767818555236,0.99855,27.43122410774231
57,cuda:0,28,9.934106870446158e-09,0.9925252525252525,29.828999996185303
58,cuda:0,29,3.2930136057984782e-06,0.99875,27.41542625427246
59,cuda:0,29,1.4901148404078413e-07,0.9924242424242424,29.533104419708252
60,cuda:0,30,3.099315108556766e-06,0.9983666666666667,26.17616033554077
61,cuda:0,30,2.5160028599202633e-05,0.9919191919191919,28.40654182434082
62,cuda:0,31,3.0137018711684505e-06,0.9984000000000001,25.912257194519043
63,cuda:0,31,3.1789122090231103e-07,0.9935353535353535,28.32254934310913
64,cuda:0,32,0.04164348170161247,0.9987833333333334,28.15735936164856
65,cuda:0,32,3.6420446122065187e-05,0.9938383838383839,30.237125635147095
66,cuda:0,33,3.9489470509579405e-05,0.99875,25.94740080833435
67,cuda:0,33,1.1384076060494408e-05,0.9892929292929293,28.00761842727661
68,cuda:0,34,0.00027543483884073794,0.9989666666666667,26.033406734466553
69,cuda:0,34,1.1920923981278975e-07,0.9932323232323232,28.094799518585205
70,cuda:0,35,4.505264587351121e-05,0.9991500000000001,26.31368613243103
71,cuda:0,35,0.4464254379272461,0.993030303030303,28.339911222457886
72,cuda:0,36,0.00011313942377455533,0.9986,26.693641424179077
73,cuda:0,36,0.0014705182984471321,0.9915151515151515,29.011975049972534
74,cuda:0,37,0.0001232518843607977,0.9991166666666668,26.055143356323242
75,cuda:0,37,2.4835239287313016e-07,0.9936363636363637,28.11519742012024
76,cuda:0,38,0.00044268957572057843,0.9993166666666667,27.852235078811646
77,cuda:0,38,0.006198488175868988,0.9939393939393939,29.899452924728394
78,cuda:0,39,1.862644971595273e-08,0.99905,27.012723684310913
79,cuda:0,39,0.328006386756897,0.992020202020202,29.03242826461792
80,cuda:0,40,4.198210262984503e-06,0.9988166666666667,25.932063102722168
81,cuda:0,40,0.0131807466968894,0.9921212121212121,28.326695680618286
82,cuda:0,41,8.251106919487938e-05,0.99865,27.735750198364258
83,cuda:0,41,0.0002239912428194657,0.9883838383838384,30.08898901939392
84,cuda:0,42,8.128146146191284e-05,0.9980666666666668,26.13567590713501
85,cuda:0,42,1.1672163964249194e-05,0.9921212121212121,28.519153118133545
86,cuda:0,43,3.706590177898761e-06,0.9992833333333334,26.497194528579712
87,cuda:0,43,0.0019052451243624091,0.9936363636363637,28.570935010910034
88,cuda:0,44,1.5571357607768732e-06,0.9997666666666667,26.343020915985107
89,cuda:0,44,3.139118916806183e-06,0.9927272727272727,28.55591344833374
90,cuda:0,45,1.8788439774652943e-05,0.9998666666666667,25.863534688949585
91,cuda:0,45,0.010382049717009068,0.9940404040404041,28.292026042938232
92,cuda:0,46,7.599555829074234e-07,0.9999166666666667,28.24526357650757
93,cuda:0,46,0.00010794876288855448,0.9941414141414141,30.34339213371277
94,cuda:0,47,5.215404996761208e-08,0.9994666666666667,27.057137727737427
95,cuda:0,47,1.9868213740892315e-08,0.9937373737373737,29.17361569404602
96,cuda:0,48,4.868615633313311e-06,0.9998833333333333,27.26798677444458
97,cuda:0,48,0.0012447451008483768,0.9934343434343434,29.32170605659485
98,cuda:0,49,1.3096736438455991e-05,0.9994666666666667,27.824582815170288
99,cuda:0,49,0.0,0.9926262626262626,30.01095151901245
100,cuda:0,50,5.218706519372063e-06,0.9988,28.005205392837524
101,cuda:0,50,7.758192623441573e-06,0.9940404040404041,30.405107736587524
102,cuda:0,51,0.00016154888726305217,0.9993166666666667,26.378093004226685
103,cuda:0,51,3.324282806715928e-05,0.9939393939393939,28.791202068328857
104,cuda:0,52,2.9803015422658063e-05,0.9999,27.072566747665405
105,cuda:0,52,8.473362868244294e-06,0.9945454545454545,29.209866523742676
106,cuda:0,53,3.0732210234418744e-06,0.9997333333333334,27.41312265396118
107,cuda:0,53,2.9504010399250546e-06,0.9942424242424243,29.48163151741028
108,cuda:0,54,5.121427966514602e-05,0.9999666666666667,26.405609369277954
109,cuda:0,54,0.0,0.9939393939393939,28.597458362579346
110,cuda:0,55,1.4108318282524124e-05,0.9999166666666667,26.954578399658203
111,cuda:0,55,0.0,0.9941414141414141,28.99653172492981
112,cuda:0,56,6.440371635108022e-06,0.99975,26.404547691345215
113,cuda:0,56,0.09670204669237137,0.992020202020202,28.587525367736816
114,cuda:0,57,7.4505797087454084e-09,0.9997333333333334,26.592461824417114
115,cuda:0,57,3.973642392907095e-08,0.9937373737373737,28.978954553604126
116,cuda:0,58,6.413141818484291e-05,0.9998333333333334,26.471147537231445
117,cuda:0,58,9.934106870446158e-09,0.9939393939393939,28.534067153930664
118,cuda:0,59,1.7881353642223985e-07,0.99975,26.184261560440063
119,cuda:0,59,3.6756125609826995e-07,0.9948484848484849,28.29185199737549
120,cuda:0,60,5.327127610144089e-07,1.0,26.667161464691162
121,cuda:0,60,0.0,0.9948484848484849,28.73646903038025
122,cuda:0,61,3.725290076417309e-09,0.99995,26.80970549583435
123,cuda:0,61,1.5894556781859137e-07,0.9943434343434343,28.93186926841736
124,cuda:0,62,1.2665962856317492e-07,0.9999666666666667,27.57408308982849
125,cuda:0,62,0.0002616743149701506,0.9945454545454545,29.675994634628296
126,cuda:0,63,4.2095507524209097e-07,0.9999166666666667,26.30779528617859
127,cuda:0,63,0.0002846618590410799,0.9946464646464647,28.40525984764099
128,cuda:0,64,3.725290076417309e-09,0.99995,27.40355896949768
129,cuda:0,64,0.19359464943408966,0.9944444444444445,29.509429216384888
130,cuda:0,65,5.699674261450127e-07,1.0,28.008284091949463
131,cuda:0,65,5.960463411724959e-08,0.9948484848484849,30.395907878875732
132,cuda:0,66,7.568873115815222e-06,1.0,26.48780369758606
133,cuda:0,66,0.480602502822876,0.9947474747474747,28.694724321365356
134,cuda:0,67,7.162920610426227e-06,1.0,27.124970197677612
135,cuda:0,67,0.0,0.9948484848484849,29.400609731674194
136,cuda:0,68,3.725290076417309e-09,0.9998666666666667,28.711559057235718
137,cuda:0,68,9.934106870446158e-09,0.9941414141414141,30.99884057044983
138,cuda:0,69,4.4703465817974575e-08,0.9999666666666667,25.974876880645752
139,cuda:0,69,1.9868211964535476e-08,0.9942424242424243,28.039412260055542
140,cuda:0,70,3.598426701501012e-06,0.99985,26.311601161956787
141,cuda:0,70,0.0,0.9938383838383839,28.44540500640869
142,cuda:0,71,9.685693385108607e-07,0.99975,27.927229404449463
143,cuda:0,71,0.0,0.9940404040404041,30.321220636367798
144,cuda:0,72,0.00031612240127287805,0.9999,27.284146070480347
145,cuda:0,72,0.0,0.9943434343434343,29.341849088668823
146,cuda:0,73,1.4901157641133977e-08,0.9998166666666667,26.208678722381592
147,cuda:0,73,5.761762054135033e-07,0.9935353535353535,28.389005184173584
148,cuda:0,74,3.725290076417309e-09,0.9999833333333333,26.746842861175537
149,cuda:0,74,0.5106061100959778,0.9937373737373737,28.80708646774292
150,cuda:0,75,4.80559151583293e-07,0.99985,27.72885012626648
151,cuda:0,75,0.0,0.9943434343434343,30.00807476043701
152,cuda:0,76,1.0131609997188207e-05,0.9995833333333334,26.53320598602295
153,cuda:0,76,0.0,0.9931313131313131,28.613131046295166
154,cuda:0,77,5.774168698735593e-07,0.9998,26.281766414642334
155,cuda:0,77,9.93410154137564e-08,0.9941414141414141,28.445682048797607
156,cuda:0,78,7.450576333667414e-08,0.99995,26.509164810180664
157,cuda:0,78,5.2327053708722815e-05,0.9926262626262626,28.537299633026123
158,cuda:0,79,0.00030682107899338007,0.9992500000000001,26.565220594406128
159,cuda:0,79,0.0,0.9931313131313131,28.744824409484863
160,cuda:0,80,0.0008545200689695776,0.9996166666666667,27.267399549484253
161,cuda:0,80,8.940693163594915e-08,0.9934343434343434,29.350905418395996
162,cuda:0,81,1.3038501833761984e-07,0.99985,27.056246042251587
163,cuda:0,81,0.01454807911068201,0.9937373737373737,29.212974786758423
164,cuda:0,82,0.0008557670516893268,0.99975,27.739935159683228
165,cuda:0,82,0.0,0.9934343434343434,29.800566911697388
166,cuda:0,83,2.4139462766470388e-06,0.9996,26.532474994659424
167,cuda:0,83,9.934106870446158e-09,0.9929292929292929,28.7615647315979
168,cuda:0,84,2.607695819278888e-07,0.9996833333333334,27.760545015335083
169,cuda:0,84,0.0,0.9943434343434343,29.8078453540802
170,cuda:0,85,4.991865694137232e-07,0.9998833333333333,27.705713748931885
171,cuda:0,85,0.0,0.9938383838383839,29.760770797729492
172,cuda:0,86,2.9390414056251757e-05,0.99985,26.01684021949768
173,cuda:0,86,1.1920921139108032e-07,0.9937373737373737,28.132789850234985
174,cuda:0,87,2.9802318834981634e-08,0.9999166666666667,26.60856795310974
175,cuda:0,87,0.0,0.9943434343434343,28.725740671157837
176,cuda:0,88,3.661745722638443e-06,0.99985,26.88707971572876
177,cuda:0,88,1.4901028180247522e-06,0.9939393939393939,28.93077826499939
178,cuda:0,89,0.0019214220810681581,0.9998666666666667,26.224416732788086
179,cuda:0,89,0.0003899832663591951,0.9946464646464647,28.304426670074463
180,cuda:0,90,1.1088227438449394e-05,0.9996,27.11663031578064
181,cuda:0,90,5.960444582342461e-07,0.9933333333333333,29.161635637283325
182,cuda:0,91,9.909176696965005e-07,0.9998666666666667,27.722726345062256
183,cuda:0,91,1.3907738605212216e-07,0.9942424242424243,29.768483877182007
184,cuda:0,92,2.4660469080117764e-06,0.9996666666666667,27.525432348251343
185,cuda:0,92,0.0,0.9942424242424243,29.584510326385498
186,cuda:0,93,1.6763772237027297e-07,0.9998666666666667,26.06702947616577
187,cuda:0,93,1.84753916983027e-05,0.9938383838383839,28.161564350128174
188,cuda:0,94,0.027197498828172684,0.9998,27.326386213302612
189,cuda:0,94,6.953872144777051e-08,0.9934343434343434,29.409775018692017
190,cuda:0,95,2.4703844246687368e-05,0.9994833333333334,26.735263347625732
191,cuda:0,95,9.93410154137564e-08,0.9933333333333333,29.132222890853882
192,cuda:0,96,4.8428734800154416e-08,0.9997333333333334,26.780688285827637
193,cuda:0,96,2.9802276912960224e-07,0.9942424242424243,28.878896236419678
194,cuda:0,97,1.590659053363197e-06,0.9997333333333334,26.757854461669922
195,cuda:0,97,0.0,0.9932323232323232,28.800109386444092
196,cuda:0,98,2.905714211465238e-07,0.9997333333333334,25.95602583885193
197,cuda:0,98,0.0,0.9941414141414141,28.196683406829834
198,cuda:0,99,1.0803327654684836e-07,0.9996,26.670678853988647
199,cuda:0,99,0.0002133794332621619,0.9938383838383839,28.78957486152649
