,device,epoch,average_training_loss,average_validation_loss,training_acc,validaton_acc,training_time,validation_time
0,cuda:0,0,10.218582153320312,2472.011962890625,0.23076923076923078,0.11214953271028036,0.5871016979217529,0.802382230758667
1,cuda:0,1,32.348052978515625,120.10570526123047,0.2523076923076923,0.11214953271028036,0.4764077663421631,0.6646597385406494
2,cuda:0,2,4.757077217102051,5.196472644805908,0.3707692307692308,0.2897196261682243,0.4837672710418701,0.6747024059295654
3,cuda:0,3,18.416126251220703,2.479156494140625,0.4907692307692308,0.3644859813084112,0.47447919845581055,0.6695704460144043
4,cuda:0,4,1.329210877418518,1.0522891283035278,0.563076923076923,0.616822429906542,0.48249268531799316,0.6786518096923828
5,cuda:0,5,0.8950966596603394,2.7232611179351807,0.6323076923076923,0.308411214953271,0.4935791492462158,0.6820030212402344
6,cuda:0,6,1.1094599962234497,3.621518135070801,0.5123076923076924,0.32710280373831774,0.49228858947753906,0.6850440502166748
7,cuda:0,7,1.3660417795181274,0.6345493197441101,0.6030769230769231,0.5046728971962616,0.4873192310333252,0.6759867668151855
8,cuda:0,8,3.0066580772399902,1.9226471185684204,0.6538461538461539,0.411214953271028,0.46068477630615234,0.641911506652832
9,cuda:0,9,1.4501421451568604,1.4433274269104004,0.6569230769230769,0.35514018691588783,0.4863107204437256,0.672440767288208
10,cuda:0,10,3.923604965209961,0.8133128881454468,0.7338461538461538,0.6728971962616822,0.5032265186309814,0.6912658214569092
11,cuda:0,11,4.815324306488037,0.9613493084907532,0.7430769230769231,0.5981308411214953,0.49561166763305664,0.6801209449768066
12,cuda:0,12,1.4114694595336914,0.7319284677505493,0.6415384615384615,0.7289719626168224,0.49568819999694824,0.6924915313720703
13,cuda:0,13,0.3730344772338867,0.6657241582870483,0.76,0.5887850467289719,0.4735376834869385,0.659717321395874
14,cuda:0,14,0.41866335272789,0.37406855821609497,0.7615384615384615,0.7009345794392523,0.4920635223388672,0.6721491813659668
15,cuda:0,15,1.0745490789413452,0.5736283659934998,0.7984615384615384,0.7757009345794392,0.4688594341278076,0.6637606620788574
16,cuda:0,16,4.265377998352051,0.09723715484142303,0.7907692307692308,0.8037383177570093,0.4725022315979004,0.6637003421783447
17,cuda:0,17,0.6933315992355347,0.7378070950508118,0.7707692307692308,0.7476635514018691,0.49236226081848145,0.6829452514648438
18,cuda:0,18,0.8002222776412964,1.167512059211731,0.8107692307692308,0.7383177570093458,0.4872751235961914,0.6781830787658691
19,cuda:0,19,1.1584925651550293,0.6341946125030518,0.8246153846153846,0.794392523364486,0.4748241901397705,0.663118839263916
20,cuda:0,20,0.5787193179130554,0.8578271269798279,0.8153846153846154,0.7009345794392523,0.4748852252960205,0.6593739986419678
21,cuda:0,21,0.7619852423667908,0.3852050006389618,0.8615384615384616,0.8411214953271028,0.4647238254547119,0.6615228652954102
22,cuda:0,22,0.21319229900836945,0.09611918777227402,0.8553846153846154,0.7570093457943925,0.48774099349975586,0.676424503326416
23,cuda:0,23,0.30447232723236084,0.3686622381210327,0.8784615384615385,0.7850467289719626,0.4875509738922119,0.669349193572998
24,cuda:0,24,0.3123146891593933,1.2132534980773926,0.8892307692307693,0.822429906542056,0.4764256477355957,0.6632595062255859
25,cuda:0,25,0.15586499869823456,0.5575370788574219,0.8630769230769231,0.794392523364486,0.47405481338500977,0.6626455783843994
26,cuda:0,26,1.3417446613311768,1.072046160697937,0.86,0.822429906542056,0.4962434768676758,0.6771645545959473
27,cuda:0,27,1.0862514972686768,0.3615763783454895,0.8492307692307692,0.7663551401869159,0.4659590721130371,0.6533844470977783
28,cuda:0,28,1.588025450706482,0.6633849143981934,0.8646153846153846,0.7850467289719626,0.47696447372436523,0.6571743488311768
29,cuda:0,29,0.5982434153556824,0.6200957298278809,0.8723076923076923,0.7850467289719626,0.4936962127685547,0.6816508769989014
30,cuda:0,30,0.17113399505615234,0.8641742467880249,0.8815384615384615,0.7570093457943925,0.48754239082336426,0.6682062149047852
31,cuda:0,31,0.2539190649986267,0.1556941121816635,0.9030769230769231,0.8037383177570093,0.48398661613464355,0.6735920906066895
32,cuda:0,32,0.961673378944397,0.556411623954773,0.8876923076923077,0.8691588785046729,0.47191786766052246,0.6684188842773438
33,cuda:0,33,1.1452223062515259,0.10817699879407883,0.9323076923076923,0.8598130841121495,0.48859357833862305,0.6758372783660889
34,cuda:0,34,1.2339192628860474,1.4077633619308472,0.9215384615384615,0.794392523364486,0.48010921478271484,0.6650397777557373
35,cuda:0,35,0.5846472978591919,0.8364477753639221,0.9061538461538462,0.7570093457943925,0.46848535537719727,0.6561062335968018
36,cuda:0,36,0.09066727012395859,0.5538857579231262,0.9230769230769231,0.719626168224299,0.4729115962982178,0.6645169258117676
37,cuda:0,37,0.06948307901620865,0.060313571244478226,0.9384615384615385,0.822429906542056,0.47385406494140625,0.6616532802581787
38,cuda:0,38,0.10220354795455933,0.8002471923828125,0.9507692307692308,0.8598130841121495,0.4876518249511719,0.6759352684020996
39,cuda:0,39,2.110582113265991,0.8008419275283813,0.9584615384615385,0.822429906542056,0.4747581481933594,0.6626389026641846
40,cuda:0,40,0.7849703431129456,0.25975853204727173,0.9184615384615384,0.7570093457943925,0.4814472198486328,0.663996696472168
41,cuda:0,41,0.09848133474588394,0.09793838858604431,0.9215384615384615,0.8504672897196262,0.49183011054992676,0.6887409687042236
42,cuda:0,42,0.271013081073761,0.7461481690406799,0.9507692307692308,0.8411214953271028,0.4839437007904053,0.6720590591430664
43,cuda:0,43,0.14066478610038757,0.350619912147522,0.9507692307692308,0.8691588785046729,0.4738790988922119,0.6619219779968262
44,cuda:0,44,0.8339862823486328,0.7000865936279297,0.9538461538461539,0.8037383177570093,0.47621893882751465,0.663809061050415
