,device,epoch,average_training_loss,average_validation_loss,training_acc,validaton_acc,training_time,validation_time
0,cuda:0,0,15.006558418273926,2895.021240234375,0.1523076923076923,0.09345794392523364,0.5273871421813965,0.7293059825897217
1,cuda:0,1,3.6778957843780518,1011.7908325195312,0.17692307692307693,0.18691588785046728,0.5159902572631836,0.7255046367645264
2,cuda:0,2,2.0373969078063965,1.5913299322128296,0.1753846153846154,0.16822429906542055,0.49446678161621094,0.6863210201263428
3,cuda:0,3,2.4635837078094482,1.6923527717590332,0.21076923076923076,0.2803738317757009,0.49756312370300293,0.6975553035736084
4,cuda:0,4,2.144376754760742,1.8965697288513184,0.20461538461538462,0.2616822429906542,0.5060162544250488,0.7030179500579834
5,cuda:0,5,2.176729917526245,2.1241037845611572,0.24769230769230768,0.19626168224299065,0.47115445137023926,0.6656036376953125
6,cuda:0,6,1.650215744972229,2.0958707332611084,0.25076923076923074,0.23364485981308408,0.5054254531860352,0.6934287548065186
7,cuda:0,7,2.085188388824463,1.7466908693313599,0.27384615384615385,0.23364485981308408,0.49158143997192383,0.6847379207611084
8,cuda:0,8,3.7922279834747314,1.719868540763855,0.31384615384615383,0.3364485981308411,0.5161147117614746,0.7246494293212891
9,cuda:0,9,1.75991952419281,2.0016748905181885,0.2846153846153846,0.40186915887850466,0.5180909633636475,0.7177965641021729
10,cuda:0,10,1.6510629653930664,1.6210376024246216,0.3230769230769231,0.308411214953271,0.49375486373901367,0.6936912536621094
11,cuda:0,11,2.0064902305603027,1.839985728263855,0.3261538461538461,0.4392523364485981,0.5104730129241943,0.715177059173584
12,cuda:0,12,2.2437071800231934,1.4102078676223755,0.3769230769230769,0.3644859813084112,0.4906737804412842,0.6859419345855713
13,cuda:0,13,2.2157998085021973,1.7207393646240234,0.3892307692307692,0.44859813084112143,0.5017402172088623,0.7013692855834961
14,cuda:0,14,2.1509063243865967,1.618280053138733,0.4015384615384615,0.37383177570093457,0.4834301471710205,0.6780626773834229
15,cuda:0,15,1.3115192651748657,1.180813193321228,0.38461538461538464,0.44859813084112143,0.4797823429107666,0.6700122356414795
16,cuda:0,16,2.7613003253936768,1.1981825828552246,0.4723076923076923,0.411214953271028,0.48580193519592285,0.6818685531616211
17,cuda:0,17,1.896444320678711,1.6774077415466309,0.47846153846153844,0.514018691588785,0.48553013801574707,0.695467472076416
18,cuda:0,18,1.038388967514038,1.241097331047058,0.5230769230769231,0.514018691588785,0.5184407234191895,0.7161228656768799
19,cuda:0,19,1.5216588973999023,1.942785382270813,0.48,0.514018691588785,0.49700021743774414,0.6861371994018555
