,device,epoch,average_training_loss,average_validation_loss,training_acc,validaton_acc,training_time,validation_time
0,cuda:0,0,14.092684745788574,41401.48046875,0.10923076923076923,0.102803738317757,0.5273499488830566,0.7446157932281494
1,cuda:0,1,8.045491218566895,63.19793701171875,0.1,0.11214953271028036,0.532562255859375,0.7451207637786865
2,cuda:0,2,2.3701822757720947,2.2416622638702393,0.09846153846153846,0.102803738317757,0.48514294624328613,0.6876711845397949
3,cuda:0,3,2.3149914741516113,2.254887580871582,0.12615384615384614,0.14953271028037382,0.4979283809661865,0.7131800651550293
4,cuda:0,4,2.3151912689208984,2.3102564811706543,0.09692307692307692,0.12149532710280372,0.49751853942871094,0.6992111206054688
5,cuda:0,5,2.1409173011779785,2.3336594104766846,0.12,0.11214953271028036,0.5183935165405273,0.7153587341308594
6,cuda:0,6,2.237304210662842,2.3226072788238525,0.08153846153846153,0.1308411214953271,0.5015084743499756,0.699251651763916
7,cuda:0,7,2.278042793273926,2.0967066287994385,0.14,0.16822429906542055,0.4972190856933594,0.7027006149291992
8,cuda:0,8,2.2357420921325684,2.357248067855835,0.12461538461538461,0.09345794392523364,0.5473854541778564,0.7487704753875732
9,cuda:0,9,2.3408901691436768,2.327425241470337,0.11538461538461539,0.11214953271028036,0.5124778747558594,0.7140617370605469
10,cuda:0,10,2.247431993484497,2.2595415115356445,0.1276923076923077,0.14018691588785046,0.515887975692749,0.7191038131713867
11,cuda:0,11,2.3661396503448486,2.2955100536346436,0.11692307692307692,0.14018691588785046,0.5129282474517822,0.7168073654174805
12,cuda:0,12,2.273857831954956,2.2615911960601807,0.13846153846153847,0.102803738317757,0.5055322647094727,0.6977050304412842
13,cuda:0,13,2.178795337677002,2.306854724884033,0.11692307692307692,0.12149532710280372,0.5329580307006836,0.7275645732879639
14,cuda:0,14,2.306657075881958,2.284999132156372,0.13846153846153847,0.14018691588785046,0.4995722770690918,0.6892321109771729
15,cuda:0,15,2.3189704418182373,2.231638193130493,0.14153846153846153,0.14018691588785046,0.528007984161377,0.7218194007873535
16,cuda:0,16,2.28342866897583,2.2717180252075195,0.13538461538461538,0.1308411214953271,0.534879207611084,0.7373147010803223
17,cuda:0,17,2.2210304737091064,2.2279515266418457,0.13846153846153847,0.14018691588785046,0.5106966495513916,0.7128820419311523
18,cuda:0,18,2.341521739959717,2.234260320663452,0.14615384615384616,0.17757009345794392,0.5149362087249756,0.7409329414367676
19,cuda:0,19,2.2217354774475098,2.2906744480133057,0.14769230769230768,0.14018691588785046,0.5159780979156494,0.718146800994873
20,cuda:0,20,2.29278302192688,2.2252113819122314,0.12153846153846154,0.102803738317757,0.4777717590332031,0.6719715595245361
21,cuda:0,21,2.1153764724731445,2.230268716812134,0.14,0.1308411214953271,0.5131621360778809,0.711789608001709
22,cuda:0,22,2.1664910316467285,2.300936222076416,0.12615384615384614,0.14018691588785046,0.4956340789794922,0.6865489482879639
23,cuda:0,23,2.19018292427063,2.3360166549682617,0.11692307692307692,0.102803738317757,0.5279362201690674,0.7297816276550293
24,cuda:0,24,2.3263041973114014,2.306856632232666,0.15692307692307692,0.14953271028037382,0.5405752658843994,0.7399609088897705
25,cuda:0,25,2.1980836391448975,2.2256240844726562,0.14769230769230768,0.102803738317757,0.5309736728668213,0.7355935573577881
