,device,epoch,average_training_loss,average_validation_loss,training_acc,validaton_acc,training_time,validation_time
0,cuda:0,0,19.602432250976562,1259.4315185546875,0.09846153846153846,0.09345794392523364,0.4754607677459717,0.6725635528564453
1,cuda:0,1,4.144265651702881,27.169954299926758,0.11538461538461539,0.07476635514018691,0.49783802032470703,0.6875684261322021
2,cuda:0,2,3.0929319858551025,2.463644504547119,0.11538461538461539,0.12149532710280372,0.4933762550354004,0.6912469863891602
3,cuda:0,3,2.007861614227295,2.2745323181152344,0.11076923076923077,0.17757009345794392,0.49385833740234375,0.6938657760620117
4,cuda:0,4,2.235733985900879,2.1894311904907227,0.16153846153846155,0.1308411214953271,0.4925525188446045,0.6817135810852051
5,cuda:0,5,2.4600088596343994,1.9934090375900269,0.14615384615384616,0.14953271028037382,0.4927945137023926,0.6824116706848145
6,cuda:0,6,2.470658779144287,2.2029576301574707,0.14615384615384616,0.16822429906542055,0.48576903343200684,0.6817235946655273
7,cuda:0,7,2.4655280113220215,2.263836622238159,0.18923076923076923,0.24299065420560745,0.4772162437438965,0.6755666732788086
8,cuda:0,8,2.592618465423584,2.014352560043335,0.19692307692307692,0.22429906542056072,0.48038268089294434,0.6621043682098389
9,cuda:0,9,2.056410312652588,2.0524239540100098,0.20615384615384616,0.17757009345794392,0.49053049087524414,0.6802587509155273
10,cuda:0,10,2.0579028129577637,2.3740320205688477,0.23076923076923078,0.23364485981308408,0.4842073917388916,0.6664102077484131
11,cuda:0,11,2.6892075538635254,2.2875051498413086,0.22923076923076924,0.27102803738317754,0.5010392665863037,0.69803786277771
12,cuda:0,12,2.0831456184387207,2.060966730117798,0.24615384615384617,0.21495327102803738,0.47305941581726074,0.6552479267120361
13,cuda:0,13,2.0193984508514404,1.9078434705734253,0.23384615384615384,0.2523364485981308,0.5014102458953857,0.685605525970459
14,cuda:0,14,1.9608497619628906,1.832688570022583,0.2523076923076923,0.2803738317757009,0.49503064155578613,0.6853837966918945
15,cuda:0,15,1.8954808712005615,1.8815559148788452,0.26615384615384613,0.34579439252336447,0.4960653781890869,0.6914858818054199
16,cuda:0,16,1.7424777746200562,2.2933223247528076,0.26615384615384613,0.3364485981308411,0.5013632774353027,0.6864700317382812
17,cuda:0,17,2.15746808052063,1.5220017433166504,0.29384615384615387,0.21495327102803738,0.49583935737609863,0.677727222442627
18,cuda:0,18,2.0568063259124756,1.7960203886032104,0.3169230769230769,0.35514018691588783,0.4919593334197998,0.6870415210723877
19,cuda:0,19,2.163668155670166,1.5452419519424438,0.34,0.3364485981308411,0.5059163570404053,0.6971206665039062
20,cuda:0,20,1.4965384006500244,1.934912085533142,0.32461538461538464,0.2897196261682243,0.48545336723327637,0.6775710582733154
21,cuda:0,21,2.0274224281311035,1.7420226335525513,0.33692307692307694,0.34579439252336447,0.48288488388061523,0.6718740463256836
22,cuda:0,22,1.4265071153640747,2.100691318511963,0.36153846153846153,0.308411214953271,0.49102783203125,0.67238450050354
23,cuda:0,23,2.0168464183807373,1.763028621673584,0.32769230769230767,0.3364485981308411,0.4973716735839844,0.6791486740112305
24,cuda:0,24,2.083787441253662,1.398264765739441,0.34307692307692306,0.35514018691588783,0.48873353004455566,0.6789517402648926
25,cuda:0,25,2.0842723846435547,1.7082457542419434,0.3415384615384615,0.40186915887850466,0.47154974937438965,0.662041425704956
26,cuda:0,26,1.617248296737671,2.032541036605835,0.35846153846153844,0.35514018691588783,0.48258304595947266,0.6719119548797607
27,cuda:0,27,1.840781807899475,1.940407633781433,0.3507692307692308,0.38317757009345793,0.4754934310913086,0.6655573844909668
28,cuda:0,28,1.5050082206726074,1.7318581342697144,0.38461538461538464,0.37383177570093457,0.4846062660217285,0.6726095676422119
29,cuda:0,29,1.7301702499389648,1.3961209058761597,0.36153846153846153,0.4392523364485981,0.49332666397094727,0.6913833618164062
30,cuda:0,30,1.769240140914917,2.1616060733795166,0.42923076923076925,0.308411214953271,0.48236703872680664,0.6715753078460693
31,cuda:0,31,1.3217675685882568,1.5851891040802002,0.37846153846153846,0.40186915887850466,0.47850775718688965,0.6597728729248047
32,cuda:0,32,2.508484363555908,1.648431658744812,0.4076923076923077,0.3925233644859813,0.47011756896972656,0.6567437648773193
33,cuda:0,33,1.3001976013183594,1.5010223388671875,0.4338461538461538,0.40186915887850466,0.4993166923522949,0.6876342296600342
34,cuda:0,34,1.9871139526367188,1.1971428394317627,0.40923076923076923,0.4859813084112149,0.4979417324066162,0.6996965408325195
35,cuda:0,35,1.2143460512161255,1.445845127105713,0.4046153846153846,0.411214953271028,0.48770999908447266,0.6823055744171143
36,cuda:0,36,1.1832910776138306,2.088364601135254,0.4430769230769231,0.34579439252336447,0.48600292205810547,0.675961971282959
37,cuda:0,37,2.0202279090881348,1.3076741695404053,0.4323076923076923,0.3644859813084112,0.4923431873321533,0.6837189197540283
38,cuda:0,38,1.3339966535568237,0.8390912413597107,0.42923076923076925,0.4859813084112149,0.489487886428833,0.6781587600708008
39,cuda:0,39,1.6978145837783813,1.0457029342651367,0.4169230769230769,0.4392523364485981,0.49265360832214355,0.67791748046875
40,cuda:0,40,1.5735161304473877,1.485214352607727,0.4707692307692308,0.5607476635514018,0.5145862102508545,0.709726095199585
41,cuda:0,41,1.3399111032485962,1.1550897359848022,0.46153846153846156,0.40186915887850466,0.47769761085510254,0.6694180965423584
42,cuda:0,42,2.012829542160034,1.987044095993042,0.45384615384615384,0.411214953271028,0.4893178939819336,0.678473949432373
43,cuda:0,43,1.8555614948272705,1.7448822259902954,0.46307692307692305,0.4579439252336448,0.497910737991333,0.6923401355743408
44,cuda:0,44,2.2216811180114746,1.4992703199386597,0.46615384615384614,0.49532710280373826,0.49565744400024414,0.6862964630126953
45,cuda:0,45,1.7182300090789795,0.9434079527854919,0.47846153846153844,0.5514018691588785,0.5007531642913818,0.6877355575561523
46,cuda:0,46,1.5267045497894287,1.1179410219192505,0.4969230769230769,0.5233644859813084,0.4807572364807129,0.6716549396514893
