,device,epoch,average_training_loss,average_validation_loss,training_acc,validaton_acc,training_time,validation_time
0,cuda:0,0,0.6469518467783928,0.639123847708106,0.6875,0.59375,1.1488335132598877,0.5117762088775635
1,cuda:0,1,0.5769813861697912,0.604907713830471,0.71875,0.6875,1.1536169052124023,0.5149321556091309
2,cuda:0,2,0.5040220208466053,0.5794896660372615,0.9375,0.6875,1.1588971614837646,0.5231988430023193
3,cuda:0,3,0.46902507077902555,0.5457169367000461,0.875,0.78125,1.1540591716766357,0.5284280776977539
4,cuda:0,4,0.45942872017621994,0.5500459987670183,0.90625,0.75,1.1463663578033447,0.5335137844085693
5,cuda:0,5,0.42880870401859283,0.572429584339261,0.8125,0.75,1.1331005096435547,0.5086328983306885
6,cuda:0,6,0.4039537999778986,0.5400645025074482,0.875,0.875,1.1410374641418457,0.5131392478942871
7,cuda:0,7,0.36815362609922886,0.5529238265007734,0.96875,0.75,1.1371684074401855,0.5203397274017334
8,cuda:0,8,0.3623759066686034,0.52972502540797,0.9375,0.84375,1.143723487854004,0.5177953243255615
9,cuda:0,9,0.3479645876213908,0.5244967304170132,0.90625,0.8125,1.1388511657714844,0.5105020999908447
10,cuda:0,10,0.3369353646412492,0.5082165421918035,0.96875,0.75,1.148845911026001,0.5175955295562744
11,cuda:0,11,0.2905610390007496,0.538870058953762,0.9375,0.75,1.131840467453003,0.5174291133880615
12,cuda:0,12,0.3166916659101844,0.494841855019331,0.96875,1.0,1.1294047832489014,0.5256359577178955
13,cuda:0,13,0.30978653114289045,0.5169624863192439,0.90625,0.8125,1.1421756744384766,0.5143179893493652
14,cuda:0,14,0.2699351226910949,0.5441509559750557,0.90625,0.75,1.1396911144256592,0.5246381759643555
15,cuda:0,15,0.24703438859432936,0.4423545338213444,1.0,0.875,1.144700288772583,0.5241384506225586
16,cuda:0,16,0.2580059007741511,0.5089019257575274,0.96875,0.9375,1.1266188621520996,0.521721363067627
17,cuda:0,17,0.2533126971684396,0.4878052566200495,0.96875,0.875,1.1299316883087158,0.5158646106719971
18,cuda:0,18,0.2332327668555081,0.48808735609054565,0.96875,0.875,1.1440589427947998,0.526569128036499
19,cuda:0,19,0.23281309753656387,0.5051208445802331,1.0,0.875,1.138181209564209,0.5151500701904297
20,cuda:0,20,0.2510028858669102,0.5653391592204571,0.96875,0.71875,1.1282918453216553,0.5171084403991699
21,cuda:0,21,0.20773605129215866,0.4873310113325715,0.96875,0.8125,1.1255784034729004,0.506718635559082
22,cuda:0,22,0.22082215640693903,0.4936179406940937,0.96875,0.875,1.1437535285949707,0.5269432067871094
23,cuda:0,23,0.19349283375777304,0.47963268077000976,0.96875,0.8125,1.1302809715270996,0.5134739875793457
24,cuda:0,24,0.1913543175905943,0.4899464026093483,0.9375,0.84375,1.136441946029663,0.5063538551330566
25,cuda:0,25,0.1883139810524881,0.46329708211123943,0.96875,0.9375,1.1376011371612549,0.506295919418335
26,cuda:0,26,0.1819657653104514,0.508625753223896,0.96875,0.90625,1.1426866054534912,0.531914472579956
27,cuda:0,27,0.17549660569056869,0.4957349421456456,0.96875,0.875,1.1466283798217773,0.5212616920471191
28,cuda:0,28,0.18102566036395729,0.5078347492963076,0.96875,0.875,1.1493542194366455,0.5055141448974609
29,cuda:0,29,0.20165210962295532,0.47169164288789034,0.96875,0.875,1.1274638175964355,0.5176851749420166
30,cuda:0,30,0.1785982947330922,0.46407534601166844,0.96875,0.9375,1.1207520961761475,0.5118138790130615
31,cuda:0,31,0.19628548715263605,0.4831658070906997,0.96875,0.84375,1.137559175491333,0.5451109409332275
32,cuda:0,32,0.17420630005653948,0.4646371742710471,1.0,0.84375,1.1453170776367188,0.5085582733154297
33,cuda:0,33,0.22009920165874064,0.5229752324521542,0.9375,0.8125,1.136805534362793,0.5137977600097656
34,cuda:0,34,0.16136202588677406,0.48887788504362106,1.0,0.8125,1.1471095085144043,0.5152599811553955
35,cuda:0,35,0.14708704582881182,0.4955108156427741,1.0,0.90625,1.14882230758667,0.5087010860443115
36,cuda:0,36,0.18091207230463624,0.5171590009704232,0.96875,0.875,1.1262602806091309,0.5208721160888672
37,cuda:0,37,0.16035865247249603,0.47073702700436115,1.0,0.90625,1.1394076347351074,0.502615213394165
38,cuda:0,38,0.1434185960679315,0.4940422922372818,0.96875,0.78125,1.1370816230773926,0.5187273025512695
39,cuda:0,39,0.15953210508450866,0.5127974841743708,1.0,0.78125,1.1398613452911377,0.522430419921875
40,cuda:0,40,0.16130521264858544,0.4803272821009159,1.0,0.90625,1.1321134567260742,0.5066688060760498
41,cuda:0,41,0.14790038170758635,0.5052625285461545,0.96875,0.96875,1.1422333717346191,0.527454137802124
42,cuda:0,42,0.1488804769469425,0.5335464682430029,1.0,0.84375,1.144834041595459,0.504504919052124
43,cuda:0,43,0.15190140984486789,0.5010138098150492,0.9375,0.96875,1.1216864585876465,0.521735429763794
44,cuda:0,44,0.11509083898272365,0.48329155053943396,1.0,0.9375,1.1429765224456787,0.5073931217193604
45,cuda:0,45,0.14545656624250114,0.5173109853640199,1.0,0.875,1.1263701915740967,0.5021710395812988
46,cuda:0,46,0.13410292193293571,0.4948034165427089,1.0,0.9375,1.1462781429290771,0.5122730731964111
47,cuda:0,47,0.1338152881944552,0.5650376370176673,1.0,0.9375,1.1430094242095947,0.5189688205718994
48,cuda:0,48,0.14613309991545975,0.5174543252214789,0.96875,0.9375,1.1481990814208984,0.5349159240722656
49,cuda:0,49,0.13142836617771536,0.5246872641146183,0.9375,0.84375,1.1349852085113525,0.5168323516845703
